range,cost,capacity,config
7.351070404,3684.107178,29,"*aMM0---*bNM2++*cMN1++*dLM2++*eML1++*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pq^mq^em,29,3"
2.326600075,3684.107178,45,"*aMM0---*bNM2++*cMN1++*dLM2++*eML1++*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pq^mq^em,45,3"
21.14414597,3671.95459,27,"*aMM0-----*bNM2++*cMN1++*dLM2++*eML1++*fOM2+*gNN0----*hNL3*iMO1+*jLN3*kKM2+*lLL0----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^nn^ho^fo^kp^pj^mq^hq^el,27,3"
23.08375168,3440.849365,23,"*aMM0-----*bNM2++*cMN1++*dLM2++*eML1++*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^ej^in^hn^ho^fo^kp^pj^mq^hq^el,23,3"
0.217099071,1856.356689,33,"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fOM4*gMO4*hKM4*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,33,3"
0.274830341,2010.19043,34,"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++^ab^ac^ad^ae,34,3"
0.249027148,2010.19043,35,"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++^ab^ac^ad^ae,35,3"
6.335603237,5316.141113,65,"*aMM0---*bNM2++*cMN2++*dLM1++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,65,3"
76.37434387,3567.947021,12,"*aMM0----*bNM2++*cMN2++*dLM1++*eML1++*fOM2+*gNN0------*hNL3*iMO1+*jLN3*kKM2+*lLL0----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pq^mq^eq,12,3"
0.695747733,2178.000244,29,"*aMM0*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,29,3"
0.427155495,2010.19043,29,"*aMM0-*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,29,3"
0.399964452,2010.19043,30,"*aMM0-*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,30,33"
0.36847344,2010.19043,31,"*aMM0-*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,31,3"
0.524454236,2178.000244,32,"*aMM0*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,32,3"
0.333749682,2010.19043,32,"*aMM0-*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,32,3"
9.966946602,4546.875488,36,"*aMM0------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi,36,3"
14.41086292,5188.440918,37,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi,37,3"
10.57490444,4650.882813,37,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi,37,3"
9.746692657,4766.435547,40,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi,40,3"
11.33899212,5188.440918,43,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi,43,3"
8.795446396,4894.141113,45,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi,45,3"
12.55379963,5188.440918,40,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ef^ei^dg,40,3"
8.337491035,4650.882813,41,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^eg,41,3"
17.64246559,5356.250977,33,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei,33,3"
15.01214886,5034.607422,34,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei,34,3"
10.80869007,4650.882813,36,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei,36,3"
12.04005241,4894.141113,38,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei,38,3"
11.51541424,4894.141113,39,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei,39,3"
8.556494713,4453.805664,39,"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei,39,3"
11.41960907,5034.607422,40,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei^ef^dg^bh,40,3"
12.08264828,5188.440918,41,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei^ef^dg^bh,41,3"
16.56669617,5188.440918,33,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei^ei,33,3"
11.35004711,4766.435547,37,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei^ei,37,3"
9.827796936,4371.06543,33,"*aMM0--------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ge,33,3"
16.54711723,5356.250977,35,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ge,35,3"
10.71417522,4766.435547,39,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ge,39,3"
13.65162754,5356.250977,40,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ge,40,3"
10.49685001,4894.141113,40,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ge,40,3"
8.008199692,4766.435547,45,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ge,45,3"
15.53220749,5356.250977,37,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie,37,3"
14.92796612,5356.250977,38,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie,38,3"
14.06577682,5188.440918,38,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie,38,3"
11.06893635,5034.607422,41,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie,41,3"
10.32387638,4650.882813,38,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie^ei,38,3"
9.128861427,4766.435547,41,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie^ei,41,3"
14.01719952,5356.250977,39,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie^ie,39,3"
14.53843975,5087.981934,35,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi,35,3"
16.40100098,5409.625977,36,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi,36,3"
16.0193615,5409.625977,37,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi,37,3"
12.85067177,4947.516113,37,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi,37,3"
10.83296776,4704.257813,37,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi,37,3"
14.49559784,5241.815918,38,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi,38,3"
12.60157108,4819.810547,35,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^di,35,3"
11.78353882,4819.810547,37,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^eg,37,3"
13.49766827,4947.516113,35,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^ei,35,3"
13.9162674,5087.981934,37,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^ei,37,3"
15.51516056,5409.625977,38,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^ei,38,3"
13.18056679,4947.516113,36,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^ei^ei,36,3"
14.90217972,5409.625977,39,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^ei^ei,39,3"
10.37816906,4819.810547,40,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^ge^ic^df^hb^ie,40,3"
15.29257202,5241.815918,36,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^gi^ei,36,3"
16.71870613,5409.625977,35,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^gi^ie,35,3"
10.94655228,5241.815918,45,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1+*hNL0*iNN2+^ab^ac^ad^ae^cf^dg^eh^bi^ii^id,45,3"
7.2991395,4402.521484,40,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di,40,3"
6.155796051,4274.815918,41,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di,41,3"
9.045249939,4696.821289,40,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^ci,40,3"
4.525673866,4274.815918,45,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^di,45,3"
9.662837029,4159.263672,31,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^ei,31,3"
11.10262012,4274.815918,30,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fc^bg^eh,30,3"
5.534994602,4402.521484,44,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fc^dg8bi,44,3"
8.062121391,4159.263672,35,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fc^gb1^hc^ie,35,3"
5.002535343,4274.815918,44,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fcg^eh^bi^de,44,3"
8.625256538,4159.263672,33,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fcg5i,33,3"
9.484786034,4274.815918,33,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fcgbe,33,3"
8.291052818,4159.263672,34,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^ic,34,3"
8.870780945,4274.815918,35,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^ic,35,3"
5.384717941,5538.391113,71,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,71,3"
5.401706696,5832.690918,82,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,82,3"
5.129550934,5832.690918,84,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,84,3"
3.441481352,5410.686035,84,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,84,3"
4.504685879,5538.391113,80,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hOM2+++*iMO1+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,80,3"
2.853322029,3467.87207,37,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-----*gNL0-----^ab^ac^ad^ae^cf^bg,37,3"
4.069854736,3852.810791,39,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^cf^bg,39,3"
3.535494804,3789.515625,40,"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-----*gNL0-----^ab^ac^ad^ae^cf^df^eg^bg,40,3"
5.146963596,3570.663574,30,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^cf^eg,30,3"
2.902024984,3227.550293,32,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-------*gNL0-------^ab^ac^ad^ae^cf^eg,32,3"
3.572736979,3413.69043,33,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0------*gNL0------^ab^ac^ad^ae^cf^eg,33,3"
9.316305161,4055.255859,30,"*aMM0------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^cf^eg^df^gb,30,3"
6.299044609,3954.387939,35,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^cf^eg42,35,3"
3.736865282,3558.51123,36,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^bg^cg,36,3"
4.029178619,3686.216309,37,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^df^ef^bg,37,3"
7.670360565,4389.153809,38,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^ef^bg,38,3"
9.103775978,4274.815918,34,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^bg^bc,34,3"
6.943055153,3962.185547,34,"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^bg^bg,34,3"
9.041679382,4390.875488,36,"*aMM0------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^ef^bg^bg,36,3"
7.015657902,4235.319824,37,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^ef^bg^bg,37,3"
6.405182362,4159.263672,38,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^bg^bg,38,3"
5.499830723,3813.921631,35,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^df^ef^bg^cg,35,3"
9.339511871,4542.987305,37,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^bg^cg,37,3"
5.798496246,4159.263672,40,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^bg^dg,40,3"
10.03640461,4274.815918,32,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^eg^bg,32,3"
8.91302681,4542.987305,38,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^eg^bg,38,3"
8.142728806,4542.987305,40,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^eg^bg,40,3"
10.61564636,4274.815918,31,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^ef^eg^gb,31,3"
11.54296494,4738.141113,36,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^ef^eg^gb,36,3"
14.24639606,4610.435547,30,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^ef^eg5gb,30,3"
15.76830292,4738.141113,29,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg,29,3"
10.52838993,4297.805664,32,"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg,32,5"
9.301078796,4494.882813,37,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg,37,3"
5.149549961,3962.185547,38,"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg,38,3"
5.4796381,4055.255859,39,"*aMM0------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg,39,3"
9.621665955,4738.141113,40,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg,40,3*"
11.61600494,4297.805664,30,"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^bf^cg,30,"
10.73632526,4494.882813,35,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^bf^cg,35,3"
9.691995621,4542.987305,36,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^bf^cg,36,3"
7.816752434,4235.319824,36,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^bf^cg,36,3"
10.98768044,4878.606934,39,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^bf^cg,39,3"
4.942554474,3558.51123,30,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^bg,30,3"
7.907812595,4094.85376,33,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^bg,33,3"
11.30089569,4610.435547,35,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^bg,35,3"
4.312463284,3852.810791,38,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^bg,38,3"
6.098902225,4235.319824,40,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^bg,40,3"
5.28171587,3747.588379,35,"*aMM0------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^cf^bg,35,3"
6.807012558,3813.921631,30,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^df^eg^cf^dgcgbi,30,3"
5.869040012,3686.216309,30,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^df^eg^cf^eg,30,3"
3.192270279,3259.856934,31,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0------*gNL0------^ab^ac^ad^ae^df^eg^cf^eg,31,3"
9.078699112,4159.263672,32,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^cf^gb,32,3"
13.07793045,4738.141113,34,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^cf^gb,34,3"
5.90209198,3851.595947,35,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^cf^gb,35,3"
5.179449558,3621.705811,30,"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-----*gNL0-----^ab^ac^ad^ae^df^eg^cf^ge,30,3"
4.580530643,3558.51123,32,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^cf^ge,32,3"
5.880613804,3813.921631,33,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^df^eg^cf^ge,33,3"
6.293253422,3851.595947,33,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^cf^ge,33,3"
7.015791416,4094.85376,36,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^cf^ge,36,3"
4.038911819,3698.977295,37,"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^cf^gg,37,3"
3.32933116,3558.51123,37,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^cf^gg,37,3"
8.834777832,4610.435547,40,"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^df^gb,40,3"
4.051999092,3558.51123,35,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^df^gc,35,3"
11.10927391,4738.141113,37,"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^ef^dg^bg,37,3"
6.76896286,4159.263672,37,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^fb^gc^gd,37,3"
7.599778652,4055.255859,34,"*aMM0------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^fc^bg,34,3"
9.670478821,4494.882813,36,"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^bg,36,3"
9.307696342,4215.06543,33,"*aMM0--------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^cg,33,3"
