seq	action	start_seq
49	"Manual_r20c36$6760;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-6.0,2.0;-5.2,1.2;-6.1,1.3;-6.5,0.4;-7.4,1.4;-6.6,2.4;-6.1,1.3;-5.2,1.2;r16c6$2170;-5.3,2.4;-6.6,2.4;-6.0,2.0;-6.1,1.3;-5.2,1.2;r19c70$9211;-3.0,5.1;-2.8,6.2;-2.1,6.0;-1.7,5.3;-1.0,5.6;-0.2,5.8;2.0,3.1;"	0
49	"Manual_r25c20$6298;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.5,0.4;-6.1,1.3;-6.0,2.0;-5.2,1.2;r19c29$5102;-3.0,5.1;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;"	0
49	"Manual_r10c26$3509;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-6.0,2.0;-5.2,1.2;r10c26$3509;-6.1,1.3;-7.4,1.4;-6.5,0.4;r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c26$3509;-0.6,0.2;-0.7,1.2;0.6,1.0;0.1,0.6;-0.6,0.2;-0.3,-0.4;0.4,-0.8;-0.8,-1.6;-1.4,-1.2;-0.3,-0.4;-0.6,0.2;"	0
49	Submit	0
49	"Manual_r14c34$5034;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.0,5.6;-1.7,5.3;"	0
49	"Manual_r22c5$3591;-5.2,1.2;-6.1,1.3;-6.5,0.4;-7.4,1.4;-6.0,2.0;-6.6,2.4;-6.5,3.4;-5.3,2.4;-4.6,1.9;-6.1,1.3;-5.2,1.2;"	0
50	"Open=2500.0,13522.0,8.0"	0
51	"Open=2800.0,20663.0,34.0"	0
52	"Open=4300.0,12497.0,17.0"	0
52	"Agent=3400,14086,14_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr19c65$7763;-2.4,-3.7,4;-2.0,-5.1,3;-1.0,-5.6,4;1.1,-6.3,4;2.1,-6.4,4;-1.0,-4.8,3;-1.7,-4.4,2"	0
52	"Agent=6100,14716,20_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6790;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3Pathr10c5$3470"	0
52	"Agent=9000,13731,19_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.5,-6.0,3;-3.8,-3.8,1"	0
52	"Agent=5600,13319,3_Pathr25c51$8521;-5.2,1.2,3;-4.6,1.9,3;-5.3,2.4,4;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2;-1.5,6.9,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr24c30$6582;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;2.2,-5.6,1;2.1,-6.4,4;1.5,-5.9,1;1.1,-6.3,4;-1.0,-5.6,4;-1.0,-4.8,3;-1.2,-4.0,1;-1.7,-3.4,2"	0
52	"Manual_r16c50$6582;-5.8,3.0;-6.6,2.4;-7.4,1.4;-6.6,2.4;-6.5,3.4;-5.8,3.0;-7.2,5.5;"	0
52	Submit	0
52	6c29$5086;	0
52	"Manual_r10c26$3509;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.5,0.4;-6.1,1.3;-6.0,2.0;-5.2,1.2;r16c30$4859;-1.4,-1.2;-0.8,-1.6;0.4,-0.8;1.0,-0.5;-0.3,-0.4;-0.6,0.2;"	0
52	"Manual_r61c25$1178;-3.0,5.3;-2.2,7.0;-2.8,6.2;-2.1,6.0;-1.7,5.3;-1.0,5.6;r14c12$4208;-5.2,1.2;-4.6,1.9;-5.3,2.4;-6.5,0.4;-6.1,1.3;-6.0,2.0;-5.2,1.2;"	0
52	"Agent=5400,14912,15_Pathr25c20$6298;-5.3,2.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr24c30$6582;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3Pa.h,1156151511175,5.8;-6.6,2.4,4;-7.4,1.4,1;-6.5,0.4,1;-6.1,1.3,2;-6.0,2.0,3;-5.2,1.2,3Pathr20c29$5243;-4.6,1.9,3;-0.7,1.2,2;-0.6,0.2,2;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-1.4,-1.2,3;-0.8,-1.6,2;-1.7,-3.4,2;-1.2,-4.0,1;-1.0,-4.8,3;-1.7,-4.4,2;-2.4,-3.7,4"	0
52	"Manual_r20c45$6966;-1.0,5.6;-0.2,5.8;-0.8,6.4;-0.7,7.2;-1.5,6.9;-2.2,7.0;r4c20$3935;-4.6,1.9;"	0
52	"Manual_r29c20$6945;-0.7,1.2;0.6,1.0;0.1,0.6;-0.6,0.2;-0.3,-0.4;-0.8,-1.6;-1.4,-1.2;"	0
52	"Manual_r29c20$6945;-0.7,1.2;0.6,1.0;0.1,0.6;"	0
52	"Manual_r31c25$6340;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;"	0
53	Start	1
54	"Open=2500.0,14694.0,11.0"	0
55	"Open=3600.0,13583.0,13.0"	0
56	"Open=3200.0,13577.0,11.0"	0
56	"Agent=5100,16247,23_Pathr20c60$7377;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
56	"Agent=5400,14805,19_Pathr41c10$6270;-2.8,6.2,1;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr17c5$5026;-0.8,6.6,2;-2.1,6.0,2;-1.7,5.3,2Pathr24c30$6582;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;2.0,3.1,3"	0
56	"Agent=4900,14853,17_Pathr22c40$7053;-6.1,1.3,2;-6.0,2.0,3;-5.8,3.0,2;-6.6,2.4,4;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-3.0,5.1,2;-5.3,2.4,4;-4.6,1.9,3Pathr5c15$6582;-0.8,-1.6,2;-0.3,-0.4,1;-3.8,-3.1,1;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-1.7,-4.4,2;-2.4,-3.7,4Pathr22c65$678;-0.8,-1.6,2;-1.4,-1.2;-0.8,-1.6;-1.4,-1.2;"	0
56	"Manual_r9c7c31$4234;-5.2,1.2;-5.2,1.2;"	0
57	"Open=6000.0,14553.0,21.0"	0
58	"Open=6000.0,14553.0,21.0"	0
59	"Open=6100.0,13705.0,23.0"	0
60	"Open=6100.0,13522.0,21.0"	0
61	"Open=6400.0,10317.0,26.0"	0
62	"Open=6500.0,13903.0,12.0"	0
63	"Open=4800.0,14334.0,30.0"	0
64	Start	1
65	"Open=2500.0,14624.0,13.0"	0
66	"Open=2300.0,7862.0,3.0"	0
67	"Open=2000.0,13880.0,9.0"	0
68	"Open=2000.0,13880.0,9.0"	0
68	"Manual_r10c5$3470;-1.4,-1.2;-0.6,0.2;"	0
68	"Agent=2500,7672,13_Pathr22c5$3591;-2.8,6.2,1;-2.1,6.0,2;-2.1,6.0,2;-1.5,6.9,1;-1.0,5.6,2"	0
68	Submit	0
69	Start	1
69	"Manual_r10c5$3470;-5.2,1.2;-5.8,3.0;r10c5$3470;-5.2,1.2;-6.1,1.3;"	0
69	Submit	0
69	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-6.1,1.3;"	0
69	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
69	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
69	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
69	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-2.4,-3.7;"	0
69	"Agent=1000,6340,3_Pathr51c5$6553;-2.8,6.2,1;-2.1,6.0,2;-1.7,5.3,2"	0
69	Submit	0
70	"Open=1500.0,10388.0,6.0"	0
71	"Open=1500.0,14680.0,18.0"	0
72	"Open=2100.0,14200.0,9.0"	0
72	"Agent=2300,12966,11_Pathr10c5$3470;-1.4,-1.2,3;-0.8,-1.6,2"	0
72	"Agent=1500,10410,6_Pathr19c5$4284;-6.5,0.4,1;-7.4,1.4,1;-7.2,5.5,2;-2.8,6.2,1Pathr19c5$4284;-0.3,-0.4,1;0.6,1.0,1;-0.2,5.8,1;-0.7,7.2,1;-0.8,6.4,1"	0
72	"Agent=4700,14822,21_Pathr18c60$7361;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;2.0,3.1,3;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2Pathr18c60$7361;-3.2,-3.6,1;-3.8,-3.8,1;-3.1,-4.4,3;-2.0,-5.1,3;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2Pathr1c5$3470;-2.2,-3.6,1;-3.1,-4.4,3"	0
73	"Open=4400.0,22462.0,20.0"	0
74	"Starthc16$2929;-6.1,1.3,2;-6.6,2.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3Pathr5c15$6947Pathr8c6$2178;-2.4,-3.7,4"	0
74	"Agent=1900,13883,14_Pathr27c32$7144;-5.2,1.2,3;-4.6,1.9,3;-5.3,2.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr22c5$3591;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;-0.6,0.2,2;0.1,0.6,2;0.6,1.0,1;-0.7,1.2,2Pathr10c26$3509;-6.5,0.4,1;-7.4,1.4,1"	0
74	"Agent=4000,12599,21_Pathr17c5$5026;-2.8,6.2,1;-2.1,6.0,2;-1.7,5.3,2Pathr11c51516669_Pathr27c45$6786;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
74	"Agent=4500,3742,18_Pathr22c5$3511;-2.8,-6.1,1;-1.4,-1.2,3;-3.2,-3.6,1"	0
74	"Agent=6100,14553,21_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;-0.6,0.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6598;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
74	"Agent=6000,14553,21_Pathr19c65$7763;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
74	"Agent=3600,12852,12_Pathr19c5$4284;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr7c21$3921;-4.6,1.9,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-1.4,-1.2,3;-0.8,-1.6,2Pathr20c42$6953;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
74	"Agent=5600,14361,20_Pathr19c65$7763;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6790;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3"	0
74	"Agent=5600,11319,19_Pathr29c5$3591;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-0.8,-1.6,2"	0
74	"Agent=700,3532,2_Pathr25c30$6820;-0.6,0.2,2;-0.8,6.2,1;-2.1,6.0,2;-1.7,5.3,2"	0
74	"Agent=3600,14370,13_Pathr34c10$6298;-1.7,-3.4,2;-2.4,-3.8,3;-3.2,-3.6,1;-3.1,-4.4,3;-2.7,-3.4,2"	0
74	"Agent=5400,14122,25_Pathr32c43$7371;-5.2,1.2,3;-4.5,-6.0,3;-6.0,5.3,2.4"	0
75	"Open=4300.0,13472.0,17.0"	0
75	"Manual_r27c20$5243;-7.4,1.4;-5.8,3.0;-6.5,3.4;-7.2,5.5;-2.8,6.2;-0.7,7.2;0.1,0.6;0.6,1.0;0.7,0.3;1.0,-0.5;-1.4,-1.2;-0.8,-1.6;"	0
75	Submit	0
75	"Manual_r21c20$5244;-3.8,-3.8;-3.2,-3.6;-2.4,-3.7;-1.7,-3.4;-1.2,-4.0;-1.7,-4.4;-2.4,-3.7;-3.1,-4.4;-3.2,-3.6;"	0
75	"Manual_r25c20$6298;6.0,5.1;6.8,5.3;7.4,5.7;7.4,7.8;6.0,5.1;r9c79$6547;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;-0.7,1.2;"	0
75	"Manual_r32c18$6582;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-6.0,2.0;-6.1,1.3;-5.2,1.2;"	0
75	"Manual_r21c15$6662;-3.0,5.1;-2.8,6.2;-2.1,6.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;-0.7,1.2;0.1,0.6;0.6,1.0;0.7,0.3;1.0,-0.5;0.4,-0.8;-0.3,-0.4;-0.6,0.2;-1.4,-1.2;-1.2,-4.0;-1.7,-3.4;-2.4,-3.7;r16c31$4735;"	0
75	"Manual_r17c5$3786;-7.2,5.5;-5.8,3.6;r17c5$3630;-0.2,5.8;-2.1,6.0;-0.7,7.2;-1.7,5.3;-0.8,6.4;-1.7,5.3;r10c26$3509;-5.2,1.2;-4.6,1.9;-0.7,1.2;-0.6,0.2;"	0
75	"Manual_r10c26$3509;-5.2,1.2;-6.5,0.4;-6.1,1.3;-6.0,2.0;-7.4,1.4;"	0
75	"Agent=4100,14100,14_Pathr19c46$7363;-2.2,-3.6,1;-3.8,-3.8,1;-3.1,-4.4,3;-4.5,-6.0,3;-2.0,-5.1,3;-1.0,-5.6,4;-1.0,-4.8,3;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-2.4,-3.7,4"	0
75	"Manual_r10c26$3509;-5.2,1.2;-6.5,0.4;-6.1,1.3;-6.0,2.0;-6.6,2.4;-5.8,3.0;-5.3,2.4;-4.6,1.9;r22c5$3591;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;r14c34$5034;-1.0,5.6;r17c5$5026;-5.8,3.0;-3.0,5.1;-2.8,6.2;"	0
75	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;-6.5,0.4;"	0
75	"Manual_r10c5$3470;-6.1,1.3;-6.5,0.4;"	0
75	Submit	0
75	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r17c32$5102;-4.6,1.9;-0.7,1.2;"	0
75	"Manual_r10c5$3470;-6.0,2.0;-7.4,1.4;-6.5,0.4;"	0
75	"Manual_r10c5$3470;-5.2,1.2;-5.8,3.0;r10c5$3470;-6.6,2.4;"	0
75	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-6.1,1.3;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;-3.1,-4.4;r10c5$3470;-2.4,-3.7;"	0
75	"Manual_r10c5$3470;-3.2,-3.6;-1.7,-3.4;r10c5$3470;-6.0,2.0;"	0
75	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;"	0
75	"Manual_r10c5$3470;-6.6,2.4;"	0
75	"Agent=200,3470,2_Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1Pathr10c5$3470;-0.8,-1.6,2;-0.3,-0.4,1;0.7,0.3,2Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1"	0
76	Start	1
76	"2c32$4185;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;-0.6,0.2,2;0.1,0.6,2;0.6,1.0,1;-0.7,1.2,2Pathr10c26$3509;-6.5,0.4,1;-7.4,1.4,1"	0
76	"Manual_r10c26$3509;-6.6,2.4;-6.5,3.4;-5.3,2.4;-5.8,3.0;"	0
77	"Open=3900.0,14033.0,12.0"	0
78	"Open=4100.0,14394.0,16.0"	0
78	"Agent=3600,14654,10_Pathr16c65$6790;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-1.4,-1.2,3;-0.8,-1.6,2Pathr16c54$6538;-0.7,1.2,2;-0.6,0.2,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;2.0,3.1,3;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
78	"Agent=4900,13997,21_Pathr16c80$9496;-1.7,-3.4,2;-0.8,-1.6,2;-1.4,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
79	Start	1
79	Manual_r29c5$5953;	0
79	"Manual_r10c5$3470;-0.7,1.2;0.6,1.0;0.1,0.6;-1.2,5.6;"	0
79	Submit	0
80	"Open=2500.0,13834.0,8.0"	0
81	"Open=2000.0,13880.0,9.0"	0
82	"Open=2000.0,13880.0,9.0"	0
83	"Open=2000.0,13880.0,9.0"	0
83	"Agent=1500,10410,6_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-4.6,1.9,3;-5.8,3.0,2Pathr10c5$3470;-1.4,-1.2,3;-0.8,-1.6,2Pathr10c5$3470;-0.6,0.2,2;0.1,0.6,2;-0.3,-0.4,1"	0
83	"Agent=2000,18053,7_Pathr50c5$6340;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2"	0
83	"Agent=1000,7660,34_Pathr9c79$6547;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;-0.6,0.2,2;-0.7,1.2,2Pathr10c5$3470;-1.4,-1.2,3;-0.8,-1.6,2"	0
83	Submit	0
84	"Open=2000.0,13880.0,9.0"	0
84	"Agent=2000,13880,9_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-4.6,1.9,3;-5.8,3.0,2"	0
84	"Agent=1000,6940,6_Pathr9c32$3591;-5.2,1.2,3;-6.1,1.3,2Pathr7c5$4145;-4.6,1.9,3;-5.8,3.0,2"	0
84	Submit	0
84	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r10c5$3470;-0.8,-1.6;-1.4,-1.2;r10c5$3470;r10c5$3470;"	0
84	"Manual_r10c5$3470;-0.7,1.2;-0.3,-0.4;r10c5$3470;0.7,0.3;-0.8,-1.6;r10c5$3470;"	0
84	"Manual_r10c5$3470;-1.7,-3.4;-3.2,-3.8;r10c5$3470;r10c5$3470;r10c5$3470;"	0
84	"Manual_r10c5$3470;-0.7,1.2;0.6,1.0;0.1,0.6;r10c5$3470;-0.6,0.2;0.7,0.3;-0.3,-0.4;r10c5$3470;r10c5$3440;"	0
84	"Manual_r10c5$3470;-4.6,1.9;-5.8,3.0;r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c5$3470;-0.3,-0.4;-0.6,0.2;0.1,0.6;r10c5$3470;0.4,-0.8;1.0,-0.5;r10c5$3470;"	0
84	"Manual_r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c5$3470;-1.7,-3.4;-1.2,-4.0;r10c5$3470;-2.4,-3.7;-3.2,-3.6;"	0
84	"Manual_r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c5$3470;r10c5$3470;"	0
84	"Manual_r10c5$3470;-1.7,-3.4;"	0
84	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;"	0
84	Submit	0
84	Submit	0
85	Start	1
85	"Agent=300,44551_Pathr12c32$4494;-0.3,-0.4,1;0.6,1.0,1;-0.7,1.2,2Pathr18c5$3942;-6.5,0.4,1;-7.4,1.4,1;-7.2,5.5,2;-2.8,6.2,1Pathr19c5$4284;0.6,1.0,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr19c5$4284;-3.0,5.1,2;-2.1,6.0,2;-1.5,6.9,1Pathr11c20$4284;-1.4,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;6.9,-0.8,1;-1.7,-3.4,2;-1.2,-4.0,1;-1.7,-4.4,2"	0
85	Submit	0
86	"Open=1800.0,16119.0,6.0"	0
86	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r17c32$5102;-4.6,1.9;-0.7,1.2;r4c10$543;-1.0,-5.6;1.1,-6.3;2.1,-6.4;"	0
86	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;"	0
86	"Manual_r17c5$3630;-2.2,7.0;-1.5,6.9;-1.0,5.6;-0.2,5.8;r10c5$3470;-5.8,3.0;-6.0,2.0;r17c5$3630;2.0,3.1;0.7,0.3;"	0
86	"Agent=400,6994,2_Pathr27c20$5243;-3.2,-3.6,1;-3.8,-3.8,1;-6.5,-6.8,4;-7.4,1.4,1;-7.2,5.5,2;-6.5,3.4,4;-5.8,3.0,2Pathr16c51$6526;-0.8,-0.6,2;1.1,-6.3,4;-1.0,-4.8,3;-1.7,-4.4,2;-2.0,-5.1,3;-1.7,-4.4,2;-2.4,-3.7,4"	0
86	"Agent=6400,1418,21_Pathr25c32$7236;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;0.1,0.6,2"	0
86	Submit	0
87	"Open=4800.0,13593.0,16.0"	0
88	"Open=4700.0,14036.0,20.0"	0
89	Start	1
90	"Open=3600.0,12852.0,12.0"	0
90	"Agent=2900,8493,11_Pathr16c70$7862;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-3.0,5.1,2;-5.3,2.4,4;-4.6,1.9,3Pathr18c60$7361;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;2.0,3.1,3;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
90	Submit	0
91	Start	1
91	"Agent=500,3470,1_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
92	"Open=2000.0,13880.0,11.0"	0
93	"Open=500.0,3470.0,2.0"	0
94	"Open=500.0,3470.0,2.0"	0
95	"Open=400.0,3470.0,3.0"	0
96	"Open=1400.0,13880.0,9.0"	0
96	"Manual_r9c5$3470;-5.2,1.2;-6.1,1.3;r50c5$6438;-0.6,0.2;2.1,-6.3;"	0
97	"Open=1900.0,8689.0,10.0"	0
98	"Open=5900.0,13318.0,16.0"	0
99	"Open=7200.0,13788.0,30.0"	0
100	"Open=7200.0,13783.0,32.0"	0
101	"Open=7200.0,13788.0,30.0"	0
102	"Open=6900.0,14347.0,27.0"	0
103	"Open=5800.0,13736.0,24.0"	0
104	"Open=3900.0,14010.0,16.0"	0
105	"Open=2900.0,13887.0,11.0"	0
105	"Agent=6400,13906,21_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr20c42$6953;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;2.1,-6.4,4;1.1,-6.3,4;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3"	0
105	"Agent=5600,15508,22_Pathr19c50$6948;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3Pathr23c5$3591;-3.1,-4.4,3;-2.0,-5.1,3;-1.7,-4.4,2;-1.2,-4.0,1Pathr12c34$4680;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2Pathr14c34$5034;-7.4,1.4,1;-6.5,3.4,4"	0
105	"Agent=6700,12680,27_Path22c35$6512;-5.2,1.2,3;-6.1,1.3,2"	0
