seq	config	result	range	capacity	cost	velocity	start	type	start_seq	start_submit
87	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
87	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gNL0*hLN0*iMO2*jKM1*kMK2^ab^ac^ad^ae^bf^eg^gb^dh^hc^ci^dj^ek,20,3"	Success	31.24145	20	6582.201	23.80455	0	Evaluate	0	0
87	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL3*mNN3*nNO1*oON2^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm^mn^mo^hn^fo,15,3"	Success	0.03165326	15	6898.402	13.17539	0	Evaluate	0	0
88	"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fMO2*gOM1*hMK2*iKM1*jPM4*kMJ4*lNL3*mLN3*nOL4*oLJ4*pKJ4*qJJ4*rNK4*sNN3*tLL3^ab^ac^ad^ae^cf^bg^eh^di^gj^hk^el^cm^gn^ko^op^bl^dm^pq^hr^bs^cs^et^dt,5,3"	CouldNotStabilize	-0.1042997	5	3679.645	0.07537878	1	Evaluate	1	1
88	"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1*gPM1*hMO2*iMP2*jKM1*kJM1*lMK2*mMJ2^ab^ac^ad^ae^bf^fg^ch^hi^dj^jk^el^lm,5,3"	Success	25.79196	5	3671.242	8.015579	0	Evaluate	0	1
89	"*aMM0+++++*bNM2+++*cMN1+++*dLM1+++*eML1++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,99,3"	Open	-0.1995659	99	7774.841	23.18894	1	Open	0	0
89	"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,62,3"	Success	14.73572	62	6760.454	27.40268	0	Evaluate	0	0
90	"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3"	Open	16.61079	51	6523.013	25.75293	1	Open	0	0
90	"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,53,3"	Success	17.2486	53	7353.813	24.38774	0	Evaluate	0	0
90	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,65,3"	Success	21.64092	65	8804.246	17.93704	0	Evaluate	0	0
90	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,25,3"	Success	36.16147	25	8804.246	19.60166	0	Evaluate	0	0
90	"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNL0++*gLN0++*hOM3++*iMO3++^ab^ac^ad^ae^ef^dg^bh^ci,5,3"	CouldNotStabilize	-0.003688665	5	7504.723	2.948064	0	Evaluate	0	0
90	"*aMM0+++++*bNM2+++++++++++*cMN1+++++++++++*dLM2+++++++++++*eML1+++++++++++*fNL0+++*gLN0+++^ab^ac^ad^ae^ef^dg,5,3"	CouldNotStabilize	-0.2476021	5	12762.92	0.002000387	0	Evaluate	0	0
90	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3+++*gLN3+++^ab^ac^ad^ae^ef^cg^bf^gd,5,3"	Success	17.52314	5	3658.846	9.904543	0	Evaluate	0	0
90	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3+++++++*gLN3++++++^ab^ac^ad^ae^ef^dg,10,3"	CouldNotStabilize	-0.000575886	10	3696.112	0.176531	0	Evaluate	0	0
90	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0*gLN0^ab^ac^ad^ae^bf^cg^fe^gd,5,3"	Success	45.69166	5	6270.201	25.79508	0	Evaluate	0	0
91	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
91	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	9.999299	5	3470.2	20.00051	0	Evaluate	0	0
91	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN1*gNL2^ab^ac^ad^ae^df^eg,5,3"	Success	10.02341	5	3626.201	20.1972	0	Evaluate	0	0
91	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^df^eg,5,3"	Success	17.05821	5	3630.402	10.18146	0	Evaluate	0	0
92	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
92	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3"	Success	13.55591	5	3790.603	5.210232	0	Evaluate	0	0
92	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3"	Success	13.55591	5	3790.603	5.210232	0	Evaluate	0	0
92	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3"	Success	13.55591	5	3790.603	5.210232	0	Evaluate	0	0
92	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3++*gLL3++*hNL0++*iLN0++^ab^ac^ad^ae^cf^eg^eh^di,5,3"	HitBoundary	27.82427	5	7208.973	15.97089	0	Evaluate	0	0
93	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	9.999299	5	3470.2	20.00051	1	Evaluate	1	1
93	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	9.999299	5	3470.2	20.00051	0	Evaluate	0	1
93	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	9.999299	5	3470.2	20.00051	0	Evaluate	0	1
93	"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3"	Success	8.776785	73	6197.477	24.72945	0	Evaluate	0	1
93	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,70,3"	Success	17.95104	70	8377.48	17.94127	0	Evaluate	0	1
94	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Open	24.61718	30	6582.201	22.81684	1	Open	0	0
94	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Success	18.23376	5	3942.402	10.34696	0	Evaluate	0	0
95	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Open	24.61718	30	6582.201	22.81684	1	Open	0	0
95	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	2.215006	30	3942.402	10.66419	0	Evaluate	0	0
95	"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	HitBoundary	1.80999	30	5230.639	10.06223	0	Evaluate	0	0
95	"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	HitBoundary	1.80999	30	5230.639	10.06223	0	Evaluate	0	0
95	"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	HitBoundary	1.80999	30	5230.639	10.06223	0	Evaluate	0	0
95	"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	HitBoundary	1.80999	30	5230.639	10.06223	0	Evaluate	0	0
95	"*aMM0++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	HitBoundary	1.740537	30	5975.2	5.396427	0	Evaluate	0	0
95	"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	HitBoundary	1.80999	30	5230.639	10.06223	0	Evaluate	0	0
95	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Success	45.54735	5	6582.201	26.21708	0	Evaluate	0	0
96	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
96	"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fKM1+++*gMO2+++*hMK2+++*iOM1+++^ab^ac^ad^ae^df^cg^eh^bi,5,3"	Success	24.32411	5	3847.492	8.1494	0	Evaluate	0	0
97	"*aMM0++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3"	Success	9.634921	5	4410.125	20.33976	1	Evaluate	1	1
97	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Success	14.90441	30	10749.12	7.51095	0	Evaluate	0	1
97	"*aMM0+++++++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Success	17.33474	30	13760.48	5.142853	0	Evaluate	0	1
97	"*aMM0++++++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4*lNL3+++*mLN3+++^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek^el^cm,14,3"	Success	20.49233	14	13292.17	5.605617	0	Evaluate	0	1
97	"*aMM0+++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,14,3"	Success	18.23617	14	11297.92	7.212609	0	Evaluate	0	1
97	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1++++++*fNN3++++++*gLL3++++++^ab^ac^ad^ae^bf^cf^dg^eg,20,3"	CouldNotStabilize	-0.01558219	20	4484.535	0.6865759	0	Evaluate	0	1
98	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^bh,41,3"	Open	11.0767	41	5034.607	28.88482	1	Open	0	0
98	"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^gb,10,3"	Success	27.57072	10	4738.141	36.58798	0	Evaluate	0	0
99	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ci^ej^bk^ke,5,3"	Open	45.54735	5	6582.201	26.21708	1	Open	0	0
99	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	2.215006	30	3942.402	10.66419	0	Evaluate	0	0
99	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+*gOM2+*hKM2+*iLN0+*jMK1+*kNL0+^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,40,3"	Success	22.51016	40	7053.736	22.17336	0	Evaluate	0	0
99	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+*gOM2+*hKM2+*iLN0+*jMK1+*kNL0+^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,40,3"	Success	22.51016	40	7053.736	22.17336	0	Evaluate	0	0
99	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+*gOM2+*hKM2+*iLN0+*jMK1+*kNL0+^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,40,3"	Submit	22.51016	40	7053.736	22.17336	0	Submit	0	0
99	"*aMM0+++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,40,3"	Success	20.34608	40	6688.951	22.23966	0	Evaluate	0	0
99	"*aMM0++++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3"	Success	21.62367	42	7537.517	17.11395	0	Evaluate	0	0
99	"*aMM0++++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1++++*gKM2++++*hMK1++++*iOM2++++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3"	Success	21.25113	42	7833.266	17.47854	0	Evaluate	0	0
99	"*aMM0++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,35,3"	Success	29.15731	35	7713.328	20.3759	0	Evaluate	0	0
100	"*aMM0+++++++++++++++*bNM4++++++*cMN4+++*eLM4+++++*dML4+++*fKM4*gKN1+++++*hKL2++++*iMK4*jLK1++++*kNK2+++++*lOM4*mOL1+++++*nON2+++++*oMO4*pNO1+++++*qLO2+++++^ab^ac^ae^ad^ef^fg^fh^di^ij^ik^bl^lm^ln^co^op^oq,5,3"	CouldNotStabilize	-0.7863138	5	8969.045	41.57322	1	Evaluate	1	1
100	"*aMM0+++++++++++++*bNM3+++*cMN3+++*dLM3+++*eML3++++++*fMO1++++++*gKM2++++++*hKN4*iKO1++*jNO4*kOO2++*lOM2++++++*mOL4*nOK1++*oMK1++++++*pLK4*qKK2++*rLN3++++++++++*sNL3++++++++++^ab^ac^ad^ae^cf^dg^gh^hi^fj^jk^bl^lm^mn^eo^op^pq^hr^ms,14,3"	Success	16.17058	14	8518.573	7.338315	0	Evaluate	0	1
100	"*aMM0++++++++++++*bNM4+++*cMN4+++*dLM4+++*eML4++++++*fMO1++++++++*gKM2++++++++*hKN4*iKO1++*jNO4*kOO2+++*lOM2++++++++*mOL4*nOK1++*oMK1++++++++*pLK4*qKK2++++*rLN3++++++++++*sNL3++++++++++^ab^ac^ad^ae^cf^dg^gh^hi^fj^jk^bl^lm^mn^eo^op^pq^hr^ms,14,3"	Success	16.56345	14	9179.744	9.012737	0	Evaluate	0	1
100	"*aMM0++++++++++++*bNM4+++*cMN4+++*dLM4+++*eML4++++++*fMO1++++++++*gKM2++++++++*hKN4*iKO1++*jNO4*kOO2++*lOM2++++++++*mOL4*nOK1++*oMK1++++++++*pLK4*qKK2+++*rLN3++++++*sNL3++++++^ab^ac^ad^ae^cf^dg^gh^hi^fj^jk^bl^lm^mn^eo^op^pq^hr^ms,14,3"	Success	17.78136	14	9002.834	11.45093	0	Evaluate	0	1
100	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0*gLN0^ab^ac^ad^ae^bf^dg,20,3"	Success	29.01398	20	6945.701	24.99455	0	Evaluate	0	1
100	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0*gLN0*hOM2+*iMO1+*jKM2+*kMK1+^ab^ac^ad^ae^bf^dg^ef^cg^bh^ci^dj^ek,20,3"	Success	27.16041	20	7364.451	25.31844	0	Evaluate	0	1
100	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0+*gLN0+*hOM2+*iMO1+*jKM2+*kMK1+^ab^ac^ad^ae^bf^dg^ef^cg^bh^ci^dj^ek,20,3"	Success	33.48101	20	7729.237	25.0693	0	Evaluate	0	1
100	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0+*gLN0+*hOM2+*iMO1+*jKM2+*kMK1+^ab^ac^ad^ae^bf^dg^ef^cg^bh^ci^dj^ek,28,3"	Success	27.91974	28	7729.237	24.08895	0	Evaluate	0	1
100	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0++*gLN0++*hLO3+++++*iKN3+++++*jMO1++*kOM2++*lOL3+++++*mNK3+++++*nMK1++*oKM2++^ab^ac^ad^ae^ef^cg^bf^gd^gh^gi^cj^bk^fl^fm^en^do,40,3"	HitBoundary	5.563247	40	8026.886	8.853346	0	Evaluate	0	1
101	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
101	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,10,3"	Success	7.06331	10	3470.2	18.41256	0	Evaluate	0	0
101	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,20,3"	Success	5.188546	20	3630.402	11.45335	0	Evaluate	0	0
102	"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^cf^gb,14,3"	Open	17.16702	14	4274.816	34.62919	1	Open	0	0
102	"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fc,33,3"	Success	8.604516	33	4159.264	28.1307	0	Evaluate	0	0
102	"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN2*iLL1^ab^ac^ad^ae^df^eg^ch^di^fc,33,3"	Success	10.06102	33	4430.816	28.74675	0	Evaluate	0	0
102	"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN3*iLL3^ab^ac^ad^ae^df^eg^ch^di^fc,33,3"	Success	28.3119	33	4435.018	16.72838	0	Evaluate	0	0
102	"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^df^eg^fc,32,3"	CouldNotStabilize	-0.04702915	32	1970.637	5.53E-05	0	Evaluate	0	0
103	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc,31,3"	Open	19.15255	31	5243.393	31.95611	1	Open	0	0
103	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc,31,3"	Success	19.15255	31	5243.393	31.95611	0	Evaluate	0	0
104	"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^bh,41,3"	Open	12.13298	41	5188.441	28.49407	1	Open	0	0
104	"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^bh,41,3"	Success	12.13298	41	5188.441	28.49407	0	Evaluate	0	0
105	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg,20,3"	Open	27.62317	20	5243.393	34.08987	1	Open	0	0
105	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg,20,3"	Success	27.62317	20	5243.393	34.08987	0	Evaluate	0	0
106	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg,20,3"	Open	27.62317	20	5243.393	34.08987	1	Open	0	0
106	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg,20,3"	Success	27.62317	20	5243.393	34.08987	0	Evaluate	0	0
107	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg,20,3"	Open	27.62317	20	5243.393	34.08987	1	Open	0	0
107	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg^bf^gc,29,3"	Success	20.60687	29	5243.393	32.38126	0	Evaluate	0	0
107	"*aMM0-*bNM1+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"	Success	10.18112	51	5451.191	25.56767	0	Evaluate	0	0
107	"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3"	Success	14.15438	42	5619.001	28.29786	0	Evaluate	0	0
107	"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3"	Success	16.47694	42	5998.977	26.44348	0	Evaluate	0	0
107	"*aMM0++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3"	Success	20.39764	42	6953.375	20.26884	0	Evaluate	0	0
108	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^ef^bf^cg^gd,5,3"	Success	17.0579	5	3630.402	10.18132	1	Evaluate	1	1
108	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3+++*gLN3+++^ab^ac^ad^ae^ef^cg^bf^gd,5,3"	Success	17.52314	5	3658.846	9.904543	0	Evaluate	0	1
109	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Open	18.23376	5	3942.402	10.34696	1	Open	0	0
109	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Submit	18.23376	5	3942.402	10.34696	0	Submit	0	0
109	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM2++*iLN0*jMK1++*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	22.72108	30	6848.201	23.16658	0	Evaluate	0	0
109	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	24.61718	30	6582.201	22.81684	0	Evaluate	0	0
110	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
110	"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fLL3--------------^ab^ac^ad^ae^df^ef,5,3"	Success	0.37417	5	2803.649	8.478038	0	Evaluate	0	0
111	"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------*gLN3-----0^ab^ac^ad^ae^ef^dg,12,3"	Open	14.23054	12	4208.7	10.28493	1	Open	0	0
111	"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3-------*gLN3-------^ab^ac^ad^ae^ef^dg,12,3"	Success	9.081412	12	2947.156	8.784791	0	Evaluate	0	0
111	"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3"	Success	4.609898	12	2954.082	20.67066	0	Evaluate	0	0
111	"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3"	Submit	4.609898	12	2954.082	20.67066	0	Submit	0	0
111	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3---------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3"	Success	8.08373	12	3093.422	11.74334	0	Evaluate	0	0
111	"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3"	Success	14.23054	12	4208.7	10.28493	0	Evaluate	0	0
111	"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3---------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3"	Success	9.18657	12	2934.172	9.735911	0	Evaluate	0	0
111	"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3---------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3"	Success	9.18657	12	2934.172	9.735911	0	Evaluate	0	0
